lid,oid,pid,quantity
5425,3215,626,1
5426,3216,130,1
5427,3216,211,1
5428,3216,703,1
5429,3217,536,1
5430,3217,240,1
5431,3218,54,1
5432,3219,571,1
5433,3219,581,2
5434,3220,633,1
5435,3220,603,1
5436,3220,694,2
5437,3220,535,1
5438,3221,303,1
5439,3222,556,3
5440,3222,247,1
5441,3223,638,1
5442,3223,231,1
5443,3224,392,4
5444,3225,10,1
5445,3226,465,3
5446,3226,63,1
5447,3226,321,3
5448,3227,60,1
5449,3228,242,1
5450,3229,405,2
5451,3229,431,7
5452,3230,314,1
5453,3231,495,1
5454,3232,678,1
5455,3233,781,1
5456,3234,198,1
5457,3235,628,1
5458,3236,46,3
5459,3237,96,1
5460,3238,83,1
5461,3238,445,1
5462,3239,686,1
5463,3240,374,1
5464,3241,289,1
5465,3241,490,1
5466,3241,108,1
5467,3242,742,1
5468,3243,780,1
5469,3243,372,1
5470,3243,125,2
5471,3243,447,1
5472,3244,275,4
5473,3244,636,1
5474,3244,583,8
5475,3245,256,1
5476,3246,341,1
5477,3247,492,1
5478,3248,449,1
5479,3248,91,2
5480,3249,401,5
5481,3249,383,1
5482,3250,83,1
5483,3251,635,2
5484,3252,507,2
5485,3252,334,1
5486,3253,552,1
5487,3253,88,1
5488,3254,569,1
5489,3255,745,1
5490,3255,557,1
5491,3256,548,1
5492,3256,302,1
5493,3256,22,1
5494,3257,421,1
5495,3258,777,5
5496,3259,285,2
5497,3260,570,1
5498,3261,745,2
5499,3262,8,1
5500,3263,593,1
5501,3263,373,1
5502,3264,739,5
5503,3265,46,2
5504,3266,511,1
5505,3267,500,1
5506,3267,63,1
5507,3268,256,1
5508,3269,370,1
5509,3269,555,1
5510,3269,734,1
5511,3270,728,3
5512,3271,12,1
5513,3271,615,1
5514,3272,324,1
5515,3273,131,1
5516,3274,426,8
5517,3274,587,1
5518,3274,626,3
5519,3274,435,1
5520,3274,277,1
5521,3274,731,1
5522,3275,199,1
5523,3276,193,1
5524,3277,149,6
5525,3278,320,1
5526,3278,469,2
5527,3279,408,3
5528,3279,420,1
5529,3280,544,1
5530,3281,269,1
5531,3281,749,1
5532,3282,68,1
5533,3282,422,1
5534,3282,636,3
5535,3282,724,2
5536,3282,53,1
5537,3282,376,1
5538,3282,604,1
5539,3282,223,3
5540,3283,736,1
5541,3284,292,2
5542,3285,416,1
5543,3285,226,1
5544,3286,679,3
5545,3287,277,1
5546,3288,702,1
5547,3289,666,2
5548,3289,414,4
5549,3290,644,5
5550,3291,352,1
5551,3292,745,1
5552,3293,551,1
5553,3294,501,1
5554,3295,266,1
5555,3295,34,1
5556,3295,246,1
5557,3296,386,1
5558,3297,362,1
5559,3297,295,1
5560,3297,623,1
5561,3298,584,1
5562,3299,297,8
5563,3299,402,1
5564,3300,232,1
5565,3300,274,1
5566,3301,370,1
5567,3302,607,1
5568,3303,648,1
5569,3304,227,2
5570,3304,659,1
5571,3304,532,1
5572,3304,667,1
5573,3304,508,1
5574,3304,605,1
5575,3305,605,3
5576,3306,537,3
5577,3306,505,2
5578,3307,193,1
5579,3308,200,3
5580,3308,539,1
5581,3308,21,1
5582,3309,90,1
5583,3310,713,1
5584,3310,171,1
5585,3310,701,1
5586,3311,416,1
5587,3311,481,2
5588,3311,425,1
5589,3311,491,1
5590,3311,368,1
5591,3311,370,1
5592,3311,372,1
5593,3311,541,1
5594,3312,627,4
5595,3313,368,5
5596,3314,444,1
5597,3315,700,2
5598,3315,671,5
5599,3316,338,1
5600,3317,109,2
5601,3318,286,1
5602,3319,241,1
5603,3320,111,2
5604,3321,372,4
5605,3322,552,1
5606,3322,738,1
5607,3322,234,1
5608,3322,498,1
5609,3322,638,1
5610,3323,83,2
5611,3323,709,1
5612,3324,131,1
5613,3325,449,1
5614,3326,593,1
5615,3326,676,3
5616,3327,272,1
5617,3328,128,1
5618,3328,42,1
5619,3329,782,1
5620,3330,679,2
5621,3331,168,1
5622,3331,783,2
5623,3332,411,1
5624,3332,758,1
5625,3333,680,14
5626,3333,417,1
5627,3333,618,3
5628,3333,398,2
5629,3334,300,2
5630,3335,225,2
5631,3336,730,4
5632,3337,221,2
5633,3338,428,1
5634,3339,201,1
5635,3340,510,2
5636,3341,521,2
5637,3341,290,1
5638,3342,416,2
5639,3342,602,1
5640,3342,500,3
5641,3342,714,2
5642,3343,648,1
5643,3343,720,1
5644,3343,436,1
5645,3344,465,2
5646,3344,549,1
5647,3344,65,2
5648,3345,616,1
5649,3346,504,1
5650,3346,407,1
5651,3347,457,1
5652,3347,254,4
5653,3348,292,1
5654,3349,268,3
5655,3349,637,1
5656,3349,718,2
5657,3350,779,1
5658,3351,210,1
5659,3351,739,1
5660,3352,381,1
5661,3352,95,1
5662,3353,239,1
5663,3354,64,1
5664,3354,556,4
5665,3355,498,1
5666,3356,630,1
5667,3357,544,1
5668,3357,84,1
5669,3357,102,1
5670,3357,655,1
5671,3358,250,1
5672,3358,508,2
5673,3359,202,1
5674,3360,410,2
5675,3360,509,1
5676,3360,31,1
5677,3361,47,1
5678,3362,588,1
5679,3362,783,1
5680,3363,618,1
5681,3364,160,2
5682,3365,364,1
5683,3365,692,1
5684,3366,313,1
5685,3366,515,1
5686,3366,743,1
5687,3367,619,1
5688,3368,610,1
5689,3368,563,1
5690,3369,306,1
5691,3369,755,1
5692,3369,164,1
5693,3370,547,1
5694,3370,629,1
5695,3371,716,3
5696,3372,714,1
5697,3373,457,1
5698,3373,700,1
5699,3373,214,1
5700,3374,192,1
5701,3375,177,1
5702,3375,226,3
5703,3375,778,2
5704,3376,49,2
5705,3376,355,1
5706,3376,541,1
5707,3376,665,1
5708,3377,263,1
5709,3378,289,2
5710,3379,88,1
5711,3379,547,1
5712,3379,39,1
5713,3380,680,1
5714,3380,610,2
5715,3380,723,1
5716,3380,469,1
5717,3380,211,1
5718,3381,323,1
5719,3381,689,1
5720,3381,776,1
5721,3381,141,1
5722,3381,561,1
5723,3381,119,1
5724,3382,185,1
5725,3382,618,2
5726,3382,115,1
5727,3382,658,1
5728,3383,787,1
5729,3384,527,2
5730,3385,416,1
5731,3386,103,3
5732,3387,640,1
5733,3387,423,1
5734,3388,323,1
5735,3389,339,1
5736,3389,4,2
5737,3390,537,2
5738,3390,148,2
5739,3391,333,2
5740,3392,362,1
5741,3392,236,1
5742,3393,683,1
5743,3394,287,1
5744,3395,631,1
5745,3396,51,3
5746,3396,795,1
5747,3396,173,1
5748,3397,308,1
5749,3397,199,2
5750,3398,732,1
5751,3399,523,4
5752,3400,228,1
5753,3401,257,1
5754,3401,403,1
5755,3402,382,1
5756,3402,662,1
5757,3402,479,4
5758,3403,616,1
5759,3404,522,2
5760,3404,39,1
5761,3405,550,1
5762,3406,403,2
5763,3406,774,1
5764,3407,520,2
5765,3408,207,1
5766,3408,399,1
5767,3409,642,2
5768,3409,715,2
5769,3410,715,2
5770,3411,252,1
5771,3412,340,2
5772,3412,322,1
5773,3412,619,4
5774,3412,12,1
5775,3413,362,1
5776,3413,501,2
5777,3413,181,1
5778,3413,23,2
5779,3414,513,1
5780,3414,209,1
5781,3415,421,1
5782,3416,579,1
5783,3417,504,2
5784,3417,371,1
5785,3417,355,2
5786,3418,728,2
5787,3418,518,1
5788,3419,188,1
5789,3420,45,1
5790,3420,726,6
5791,3421,473,4
5792,3421,124,1
5793,3421,157,1
5794,3422,40,1
5795,3423,397,1
5796,3424,587,1
5797,3424,619,1
5798,3424,305,1
5799,3424,88,1
5800,3424,28,5
5801,3424,670,1
5802,3425,603,1
5803,3426,140,1
5804,3426,189,1
5805,3426,302,2
5806,3427,758,1
5807,3428,229,2
5808,3429,533,1
5809,3430,324,1
5810,3430,326,1
5811,3431,747,6
5812,3432,112,2
5813,3432,219,3
5814,3433,68,1
5815,3434,289,1
5816,3435,342,13
5817,3436,262,1
5818,3437,43,11
5819,3438,794,1
5820,3439,141,1
5821,3440,344,1
5822,3440,227,1
5823,3440,84,1
5824,3440,559,1
5825,3441,384,1
5826,3441,25,1
5827,3441,546,2
5828,3441,643,5
5829,3442,624,1
5830,3443,178,1
5831,3444,132,1
5832,3444,478,2
5833,3445,218,7
5834,3445,303,1
5835,3446,590,1
5836,3447,71,1
5837,3448,667,1
5838,3448,45,4
5839,3448,631,2
5840,3449,675,1
5841,3449,103,1
5842,3449,245,1
5843,3449,86,1
5844,3449,183,1
5845,3449,314,1
5846,3450,239,1
5847,3451,171,1
5848,3451,60,2
5849,3452,637,1
5850,3453,92,2
5851,3453,22,2
5852,3454,596,1
5853,3455,703,2
5854,3456,65,5
5855,3456,778,1
5856,3456,758,3
5857,3456,470,1
5858,3457,774,2
5859,3457,775,1
5860,3458,689,1
5861,3458,390,1
5862,3458,361,1
5863,3459,617,3
5864,3459,254,1
5865,3459,662,1
5866,3460,669,2
5867,3461,77,4
5868,3462,679,1
5869,3463,490,1
5870,3464,382,2
5871,3465,19,7
5872,3466,761,1
5873,3466,203,3
5874,3466,292,1
5875,3466,365,1
5876,3466,702,2
5877,3467,426,1
5878,3467,363,1
5879,3467,109,1
5880,3468,704,2
5881,3468,673,1
5882,3468,604,1
5883,3468,126,1
5884,3469,768,1
5885,3469,744,1
5886,3470,164,2
5887,3471,265,1
5888,3472,431,1
5889,3473,618,3
5890,3474,464,2
5891,3475,366,2
5892,3476,658,1
5893,3476,403,1
5894,3477,319,1
5895,3478,696,1
5896,3479,92,1
5897,3480,604,2
5898,3481,320,1
5899,3481,409,1
5900,3482,47,2
5901,3483,278,1
5902,3484,782,1
5903,3485,320,1
5904,3485,319,1
5905,3486,561,1
5906,3487,775,1
5907,3488,224,1
5908,3488,140,1
5909,3489,217,1
5910,3490,612,2
5911,3491,187,1
5912,3492,672,1
5913,3492,80,1
5914,3493,594,3
5915,3494,244,1
5916,3494,454,1
5917,3495,756,1
5918,3495,268,1
5919,3496,575,1
5920,3497,188,2
5921,3498,172,1
5922,3498,652,1
5923,3498,531,1
5924,3498,756,1
5925,3498,102,1
5926,3499,359,3
5927,3499,187,1
5928,3499,171,2
5929,3499,127,1
5930,3500,252,1
5931,3501,285,3
5932,3501,757,4
5933,3502,41,1
5934,3503,732,2
5935,3504,450,1
5936,3505,610,1
5937,3506,701,1
5938,3506,70,1
5939,3507,269,3
5940,3507,638,1
5941,3508,156,1
5942,3508,620,1
5943,3508,119,1
5944,3509,793,1
5945,3510,512,2
5946,3510,321,1
5947,3511,64,1
5948,3512,585,1
5949,3513,598,1
5950,3514,96,3
5951,3514,602,1
5952,3514,563,1
5953,3515,602,1
5954,3515,643,1
5955,3515,434,2
5956,3516,284,1
5957,3516,645,2
5958,3517,555,3
5959,3518,336,1
5960,3518,346,1
5961,3518,611,1
5962,3518,287,2
5963,3519,330,1
5964,3519,119,1
5965,3519,188,1
5966,3519,463,2
5967,3520,761,1
5968,3521,91,1
5969,3522,184,2
5970,3522,426,2
5971,3522,763,1
5972,3522,454,2
5973,3523,342,1
5974,3524,617,2
5975,3524,13,1
5976,3524,439,1
5977,3525,679,1
5978,3526,10,1
5979,3527,600,1
5980,3527,533,2
5981,3527,21,3
5982,3527,207,1
5983,3528,16,4
5984,3528,387,1
5985,3529,264,1
5986,3529,676,1
5987,3529,631,1
5988,3530,716,1
5989,3530,133,2
5990,3531,707,1
5991,3532,114,1
5992,3532,301,1
5993,3533,124,1
5994,3534,772,1
5995,3535,20,1
5996,3536,716,1
5997,3536,93,2
5998,3537,168,1
5999,3537,26,1
6000,3538,608,2
6001,3538,775,1
6002,3539,205,1
6003,3540,211,3
6004,3541,48,2
6005,3541,170,5
6006,3541,163,2
6007,3542,272,1
6008,3542,104,1
6009,3542,714,1
6010,3542,651,1
6011,3543,56,2
6012,3543,139,1
6013,3544,468,1
6014,3544,318,1
6015,3545,424,1
6016,3546,770,3
6017,3547,339,1
6018,3548,482,1
6019,3548,629,1
6020,3549,760,1
6021,3549,795,1
6022,3550,168,2
6023,3551,166,1
6024,3552,112,1
6025,3552,169,4
6026,3552,757,1
6027,3552,694,1
6028,3553,550,1
6029,3554,433,1
6030,3555,123,1
6031,3556,673,2
6032,3557,108,2
6033,3557,669,1
6034,3557,638,1
6035,3558,366,1
6036,3559,688,1
6037,3559,68,2
6038,3560,696,1
6039,3561,161,2
6040,3562,719,1
6041,3563,258,1
6042,3563,331,2
6043,3564,570,1
6044,3564,84,1
6045,3564,426,4
6046,3564,686,2
6047,3565,97,1
6048,3566,400,1
6049,3566,795,1
6050,3567,452,1
6051,3568,356,1
6052,3569,80,3
6053,3570,31,1
6054,3571,37,1
6055,3572,600,1
6056,3572,522,1
6057,3572,252,1
6058,3572,413,3
6059,3573,283,1
6060,3574,393,1
6061,3575,584,1
6062,3576,707,1
6063,3577,345,1
6064,3577,695,6
6065,3578,232,1
6066,3578,326,1
6067,3578,334,1
6068,3579,540,1
6069,3580,647,1
6070,3581,230,1
6071,3582,715,3
6072,3583,158,1
6073,3584,715,1
6074,3585,199,1
6075,3586,403,2
6076,3586,532,1
6077,3586,765,1
6078,3587,755,4
6079,3588,739,3
6080,3589,37,5
6081,3590,412,1
6082,3591,785,1
6083,3591,466,1
6084,3591,345,1
6085,3591,646,1
6086,3591,159,2
6087,3592,147,1
6088,3593,298,2
6089,3593,299,1
6090,3593,647,1
6091,3594,609,3
6092,3594,71,1
6093,3595,112,1
6094,3595,681,1
6095,3596,76,2
6096,3597,512,1
6097,3597,541,2
6098,3598,397,1
6099,3599,313,2
6100,3600,350,1
6101,3601,106,4
6102,3602,616,1
6103,3603,186,1
6104,3603,660,1
6105,3603,98,2
6106,3603,430,2
6107,3604,57,1
6108,3604,338,1
6109,3605,109,1
6110,3606,394,2
6111,3606,206,1
6112,3607,62,1
6113,3607,22,1
6114,3608,181,1
6115,3609,495,1
6116,3609,487,1
6117,3610,147,1
6118,3610,254,1
6119,3611,414,2
6120,3612,19,1
6121,3613,420,1
6122,3614,348,4
6123,3614,623,1
6124,3615,295,2
6125,3616,153,1
6126,3617,74,1
6127,3618,609,1
6128,3619,59,2
6129,3619,428,1
6130,3620,757,1
6131,3621,527,1
6132,3622,321,1
6133,3622,791,3
6134,3622,318,2
6135,3622,607,5
6136,3623,252,1
6137,3623,519,1
6138,3624,384,2
6139,3624,454,1
6140,3625,42,1
6141,3626,649,1
6142,3626,717,1
6143,3627,202,1
6144,3627,90,4
6145,3627,101,1
6146,3628,601,1
6147,3629,25,1
6148,3629,59,3
6149,3630,554,1
6150,3630,204,1
6151,3631,547,2
6152,3631,164,1
6153,3632,753,4
6154,3632,599,3
6155,3633,267,4
6156,3634,487,1
6157,3635,515,1
6158,3635,328,3
6159,3635,342,7
6160,3635,313,1
6161,3635,317,1
6162,3635,734,2
6163,3636,395,1
6164,3636,501,2
6165,3637,71,1
6166,3638,307,3
6167,3639,562,1
6168,3639,590,1
6169,3640,93,1
6170,3641,201,1
6171,3641,698,1
6172,3642,648,1
6173,3642,574,1
6174,3643,500,4
6175,3643,543,1
6176,3644,110,5
6177,3645,25,2
6178,3646,681,1
6179,3646,38,1
6180,3646,510,2
6181,3647,394,1
6182,3647,311,3
6183,3648,537,2
6184,3649,598,1
6185,3650,73,1
6186,3650,436,1
6187,3651,684,1
6188,3652,537,1
6189,3652,427,1
6190,3652,291,3
6191,3653,654,1
6192,3654,522,1
6193,3654,707,1
6194,3654,381,1
6195,3655,556,1
6196,3655,606,1
6197,3655,671,1
6198,3656,708,1
6199,3657,597,2
6200,3658,177,2
6201,3659,114,1
6202,3659,783,1
6203,3659,623,2
6204,3660,546,1
6205,3660,741,1
6206,3661,591,5
6207,3661,58,1
6208,3661,231,1
6209,3661,230,1
6210,3661,479,1
6211,3662,579,2
6212,3662,541,1
6213,3663,339,1
6214,3664,697,1
6215,3664,738,1
6216,3665,130,1
6217,3666,265,2
6218,3666,165,3
6219,3667,499,3
6220,3667,310,1
6221,3668,232,3
6222,3668,741,1
6223,3669,456,1
6224,3669,243,1
6225,3669,764,5
6226,3669,606,2
6227,3670,362,2
6228,3670,178,1
6229,3670,487,2
6230,3671,288,1
6231,3671,713,1
6232,3671,754,1
6233,3671,539,1
6234,3671,142,1
6235,3672,78,4
6236,3673,788,1
6237,3674,403,3
6238,3674,559,2
6239,3675,363,2
6240,3675,431,1
6241,3675,719,1
6242,3676,492,1
6243,3677,601,6
6244,3678,681,2
6245,3679,164,3
6246,3679,669,4
6247,3680,250,1
6248,3681,392,2
6249,3682,298,1
6250,3683,22,1
6251,3684,431,2
6252,3685,690,1
6253,3685,515,1
6254,3685,653,2
6255,3685,519,2
6256,3686,593,1
6257,3687,337,1
6258,3687,283,1
6259,3688,743,2
6260,3689,41,1
6261,3689,170,1
6262,3689,109,1
6263,3689,689,2
6264,3689,378,2
6265,3689,444,1
6266,3690,145,1
6267,3690,413,6
6268,3690,374,1
6269,3690,569,1
6270,3691,664,1
6271,3692,466,5
6272,3693,448,11
6273,3693,290,1
6274,3694,370,1
6275,3695,392,1
6276,3695,305,2
6277,3695,50,1
6278,3695,546,1
6279,3696,655,1
6280,3697,81,1
6281,3697,499,1
6282,3697,350,2
6283,3698,282,1
6284,3698,202,1
6285,3699,640,1
6286,3699,595,1
6287,3699,430,1
6288,3700,22,1
6289,3701,321,1
6290,3701,418,1
6291,3701,422,2
6292,3701,39,1
6293,3701,651,2
6294,3701,13,1
6295,3701,345,3
6296,3702,307,1
6297,3702,5,1
6298,3703,393,1
6299,3703,334,1
6300,3704,210,1
6301,3705,362,3
6302,3705,787,1
6303,3705,29,4
6304,3705,466,3
6305,3705,391,2
6306,3706,257,2
6307,3707,704,1
6308,3707,596,7
6309,3707,293,1
6310,3707,543,2
6311,3708,472,3
6312,3708,164,4
6313,3708,237,2
6314,3709,192,1
6315,3710,27,5
6316,3710,507,1
6317,3710,654,1
6318,3711,298,1
6319,3712,363,1
6320,3713,627,2
6321,3713,259,2
6322,3714,769,1
6323,3714,390,1
6324,3715,48,2
6325,3715,452,1
6326,3715,708,1
6327,3715,716,5
6328,3715,457,3
6329,3716,689,1
6330,3717,120,1
6331,3718,425,1
6332,3718,223,1
6333,3719,747,1
6334,3719,558,2
6335,3720,186,3
6336,3721,721,2
6337,3722,207,1
6338,3723,89,1
6339,3723,597,1
6340,3724,403,1
6341,3725,376,1
6342,3726,137,1
6343,3727,88,1
6344,3727,601,1
6345,3727,519,1
6346,3728,272,1
6347,3729,624,2
6348,3730,344,1
6349,3730,692,1
6350,3730,94,2
6351,3731,390,1
6352,3731,655,1
6353,3732,238,1
6354,3733,610,3
6355,3734,433,3
6356,3734,77,2
6357,3735,417,1
6358,3735,582,1
6359,3735,459,1
6360,3735,367,1
6361,3735,305,1
6362,3735,374,1
6363,3735,507,2
6364,3735,477,1
6365,3735,702,4
6366,3735,95,1
6367,3736,759,1
6368,3737,156,1
6369,3738,408,6
6370,3739,184,1
6371,3740,727,5
6372,3741,537,1
6373,3742,362,1
6374,3742,621,1
6375,3743,362,1
6376,3744,544,1
6377,3744,528,1
6378,3744,331,1
6379,3744,411,1
6380,3744,688,2
6381,3745,736,1
6382,3745,513,3
6383,3746,447,1
6384,3747,330,1
6385,3747,259,2
6386,3748,778,1
6387,3749,204,1
6388,3750,304,1
6389,3750,555,1
6390,3750,508,1
6391,3750,511,2
6392,3750,135,1
6393,3751,625,2
6394,3751,371,2
6395,3752,561,1
6396,3752,598,1
6397,3753,32,2
6398,3753,49,1
6399,3754,211,1
6400,3754,22,1
6401,3755,536,1
6402,3755,409,2
6403,3755,330,1
6404,3755,759,1
6405,3756,291,1
6406,3757,51,1
6407,3757,260,2
6408,3757,173,1
6409,3758,135,1
6410,3759,48,1
6411,3759,135,1
6412,3759,471,1
6413,3760,4,1
6414,3761,282,1
6415,3761,654,2
6416,3761,591,1
6417,3762,456,1
6418,3762,540,1
6419,3763,84,1
6420,3763,457,1
6421,3763,132,1
6422,3763,79,2
6423,3764,181,4
6424,3765,240,8
6425,3765,770,2
6426,3765,718,1
6427,3765,159,2
6428,3766,314,1
6429,3766,348,1
6430,3766,253,1
6431,3766,151,1
6432,3767,181,2
6433,3767,6,1
6434,3768,71,1
6435,3768,591,1
6436,3769,268,1
6437,3770,339,1
6438,3771,120,1
6439,3772,531,1
6440,3773,63,6
6441,3774,193,3
6442,3774,622,1
6443,3775,159,4
6444,3776,156,1
6445,3777,194,1
6446,3778,682,4
6447,3779,329,3
6448,3779,82,1
6449,3779,645,1
6450,3780,441,2
6451,3781,569,1
6452,3782,227,1
6453,3783,192,1
6454,3783,324,1
6455,3784,641,1
6456,3784,299,1
6457,3784,139,1
6458,3785,611,1
6459,3786,735,2
6460,3787,146,1
6461,3788,794,1
6462,3788,428,2
6463,3789,377,1
6464,3790,114,1
6465,3790,279,1
6466,3791,384,2
6467,3791,152,1
6468,3791,570,1
6469,3792,617,1
6470,3792,317,1
6471,3792,94,2
6472,3793,275,1
6473,3794,240,1
6474,3794,225,1
6475,3794,708,1
6476,3794,334,1
6477,3795,217,2
6478,3796,342,2
6479,3797,60,1
6480,3798,428,1
6481,3799,298,1
6482,3800,746,1
6483,3801,59,1
6484,3802,241,1
6485,3803,110,1
6486,3804,6,1
6487,3805,649,3
6488,3806,787,1
6489,3807,469,9
6490,3808,285,1
6491,3809,587,1
6492,3810,85,1
6493,3811,756,3
6494,3812,117,1
6495,3813,269,2
6496,3814,639,1
6497,3815,359,1
6498,3816,603,1
6499,3817,749,1
6500,3818,114,2
6501,3819,750,1
6502,3820,546,2
6503,3821,296,1
6504,3821,10,2
6505,3821,451,1
6506,3821,599,1
6507,3822,331,1
6508,3822,604,3
6509,3823,638,2
6510,3824,571,1
6511,3824,309,2
6512,3824,293,5
6513,3825,142,1
6514,3826,558,1
6515,3827,54,1
6516,3828,23,1
6517,3828,37,1
6518,3828,421,1
6519,3829,651,2
6520,3829,452,1
6521,3830,219,1
6522,3830,359,1
6523,3831,563,1
6524,3832,305,2
6525,3832,787,8
6526,3832,486,1
6527,3833,534,1
6528,3834,72,1
6529,3834,665,1
6530,3834,558,1
6531,3834,503,2
6532,3835,184,1
6533,3835,636,3
6534,3835,660,1
6535,3835,100,3
6536,3835,743,1
6537,3836,633,1
6538,3836,170,2
6539,3836,258,4
6540,3836,495,2
6541,3837,314,2
6542,3838,154,1
6543,3839,152,1
6544,3839,678,1
6545,3840,541,1
6546,3841,744,2
6547,3842,217,1
6548,3843,34,1
6549,3844,156,3
6550,3845,26,5
6551,3845,493,3
6552,3846,24,4
6553,3846,401,1
6554,3846,202,1
6555,3847,453,1
6556,3848,447,1
6557,3849,334,2
6558,3850,517,5
6559,3851,252,2
6560,3852,658,1
6561,3852,157,1
6562,3853,582,1
6563,3854,186,1
6564,3855,360,1
6565,3855,39,1
6566,3856,455,1
6567,3857,539,1
6568,3857,111,3
6569,3858,650,1
6570,3858,614,10
6571,3859,643,1
6572,3860,790,1
6573,3861,682,1
6574,3861,459,3
6575,3862,250,6
6576,3862,267,1
6577,3863,405,1
6578,3864,615,2
6579,3865,15,2
6580,3866,352,2
6581,3866,787,1
6582,3866,749,1
6583,3866,703,8
6584,3867,646,1
6585,3868,710,1
6586,3869,402,2
6587,3869,542,1
6588,3869,175,1
6589,3870,738,2
6590,3871,404,2
6591,3872,745,1
6592,3873,462,2
6593,3874,521,1
6594,3874,485,1
6595,3875,42,1
6596,3876,439,3
6597,3877,201,1
6598,3877,580,2
6599,3878,236,1
6600,3878,622,2
6601,3879,30,5
6602,3880,22,1
6603,3880,575,1
6604,3881,561,1
6605,3881,660,1
6606,3882,711,1
6607,3883,392,1
6608,3883,489,1
6609,3884,273,1
6610,3884,563,1
6611,3884,255,2
6612,3885,99,3
6613,3886,119,1
6614,3886,657,2
6615,3886,771,2
6616,3886,615,1
6617,3887,659,4
6618,3888,239,2
6619,3889,515,1
6620,3889,748,1
6621,3889,214,2
6622,3889,95,4
6623,3890,452,3
6624,3891,700,2
6625,3892,62,1
6626,3893,714,1
6627,3893,686,1
6628,3893,327,1
6629,3894,288,1
6630,3894,191,5
6631,3895,517,3
6632,3896,77,4
6633,3896,503,1
6634,3897,673,1
6635,3897,314,1
6636,3897,758,1
6637,3898,505,2
6638,3899,676,1
6639,3900,709,2
6640,3901,193,1
6641,3901,346,2
6642,3901,662,1
6643,3902,214,2
6644,3903,197,1
6645,3904,44,1
6646,3904,398,3
6647,3905,77,1
6648,3905,335,1
6649,3906,704,3
6650,3906,707,6
6651,3906,780,1
6652,3906,69,1
6653,3907,533,2
6654,3907,495,1
6655,3908,169,1
6656,3908,234,1
6657,3908,391,2
6658,3908,719,1
6659,3909,753,1
6660,3909,4,1
6661,3910,162,1
6662,3911,122,6
6663,3912,142,1
6664,3912,287,7
6665,3913,552,2
6666,3913,664,1
6667,3913,770,2
6668,3913,355,1
6669,3913,629,1
6670,3914,216,2
6671,3914,767,1
6672,3915,386,1
6673,3916,350,1
6674,3917,720,1
6675,3917,108,8
6676,3918,650,1
6677,3918,99,1
6678,3918,684,1
6679,3919,28,1
6680,3920,298,2
6681,3921,744,1
6682,3921,662,1
6683,3922,25,1
6684,3923,496,1
6685,3924,336,1
6686,3924,491,5
6687,3924,503,2
6688,3925,563,1
6689,3925,774,1
6690,3926,710,4
6691,3927,715,1
6692,3928,3,1
6693,3929,633,1
6694,3929,530,1
6695,3929,84,1
6696,3930,336,1
6697,3930,172,2
6698,3931,753,1
6699,3931,439,1
6700,3932,122,1
6701,3932,203,1
6702,3933,771,1
6703,3934,339,1
6704,3934,191,1
6705,3935,752,2
6706,3935,168,1
6707,3935,22,1
6708,3936,346,1
6709,3936,671,1
6710,3937,162,2
6711,3937,93,1
6712,3938,209,2
6713,3939,73,1
6714,3940,753,1
6715,3941,106,1
6716,3941,556,6
6717,3942,728,4
6718,3943,409,1
6719,3943,695,1
6720,3944,215,1
6721,3945,277,1
6722,3946,686,1
6723,3947,202,2
6724,3948,186,2
6725,3949,615,1
6726,3950,386,1
6727,3951,25,1
6728,3952,254,1
6729,3953,514,7
6730,3953,763,1
6731,3953,29,1
6732,3954,283,1
6733,3955,637,2
6734,3956,97,1
6735,3957,87,1
6736,3957,431,1
6737,3958,328,1
6738,3958,561,1
6739,3958,158,1
6740,3959,562,1
6741,3960,716,1
6742,3960,381,1
6743,3961,242,2
6744,3962,627,1
6745,3962,63,3
6746,3962,163,1
6747,3962,711,1
6748,3963,50,2
6749,3964,262,1
6750,3965,280,2
6751,3965,441,2
6752,3965,586,1
6753,3965,214,2
6754,3966,784,1
6755,3966,664,1
6756,3966,559,5
6757,3967,603,3
6758,3967,695,5
6759,3968,588,1
6760,3969,258,1
6761,3969,230,1
6762,3970,76,1
6763,3971,749,2
6764,3972,610,1
6765,3973,334,1
6766,3974,329,1
6767,3975,482,3
6768,3976,384,1
6769,3976,709,1
6770,3977,34,1
6771,3978,621,1
6772,3979,532,1
6773,3980,598,3
6774,3981,512,2
6775,3981,41,1
6776,3981,208,1
6777,3981,757,1
6778,3981,152,1
6779,3981,700,1
6780,3982,138,1
6781,3983,11,2
6782,3984,362,1
6783,3985,147,4
6784,3986,348,1
6785,3987,591,1
6786,3988,574,1
6787,3989,312,1
6788,3989,548,1
6789,3990,364,1
6790,3990,700,2
6791,3991,680,1
6792,3992,782,1
6793,3993,437,1
6794,3993,45,3
6795,3994,532,1
6796,3995,251,2
6797,3996,225,1
6798,3996,444,1
6799,3997,464,1
6800,3997,565,1
6801,3997,607,1
6802,3998,456,3
6803,3998,449,5
6804,3998,75,6
6805,3999,764,1
6806,4000,194,1
6807,4000,309,1
6808,4001,425,1
6809,4001,228,1
6810,4001,23,2
6811,4002,449,1
6812,4002,317,1
6813,4003,550,3
6814,4004,720,1
6815,4004,264,1
6816,4005,681,1
6817,4005,50,1
6818,4005,165,1
6819,4005,1,1
6820,4006,352,2
6821,4007,395,1
6822,4008,385,1
